Step 1      Volume
Tetra 63   491.714       
Tetra 64   442.979       
Tetra 65   490.453       
Tetra 66   478.565       
Tetra 67   486.294       
Tetra 68   486.024       
Tetra 69   486.617       
Tetra 70   473.876       
Tetra 71   493.210       
Tetra 72   410.451       
Tetra 73   411.708       
Tetra 74   412.426       
Tetra 75   411.840       
Tetra 76   411.083       
Tetra 77   444.530       
Tetra 78   433.728       
Tetra 79   434.285       
Tetra 80   472.979       
Tetra 81   445.002       
Tetra 82   462.627       
Tetra 83   452.198       
Tetra 84   451.555       
Tetra 85   434.637       
Tetra 86   450.983       
Tetra 87   457.908       
Tetra 88   476.003       
Tetra 89   475.998       
Tetra 90   475.738       
Tetra 91   476.272       
Tetra 92   447.246       
Tetra 93   465.269       
Total Volume: 41356.0

Step 186    Volume
---------------------------
Tetra 1    318.621       
Tetra 2    318.676       
Tetra 3    284.158       
Tetra 4    284.207       
Tetra 5    315.619       
Tetra 6    315.674       
Tetra 7    296.801       
Tetra 8    327.318       
Tetra 9    296.690       
Tetra 10   327.195       
Tetra 11   297.779       
Tetra 12   328.388       
Tetra 13   504.309       
Tetra 14   474.285       
Tetra 15   475.780       
Tetra 16   437.684       
Tetra 17   510.377       
Tetra 18   438.524       
Tetra 19   511.641       
Tetra 20   510.700       
Tetra 21   479.942       
Tetra 22   429.772       
Tetra 23   430.521       
Tetra 24   502.298       
Tetra 25   500.661       
Tetra 26   502.197       
Tetra 27   481.455       
Tetra 28   481.780       
Tetra 29   481.732       
Tetra 30   489.750       
Tetra 31   470.824       
Tetra 32   470.777       
Tetra 33   469.911       
Tetra 34   514.741       
Tetra 35   503.754       
Tetra 36   484.975       
Tetra 37   487.437       
Tetra 38   483.348       
Tetra 39   477.071       
Tetra 40   459.997       
Tetra 41   497.192       
Tetra 42   516.741       
Tetra 43   485.141       
Tetra 44   504.317       
Tetra 45   505.813       
Tetra 46   505.711       
Tetra 47   491.768       
Tetra 48   493.227       
Tetra 49   474.745       
Tetra 50   531.624       
Tetra 51   512.640       
Tetra 52   499.601       
Tetra 53   500.421       
Tetra 54   520.840       
Tetra 55   501.421       
Tetra 56   457.306       
Tetra 57   445.990       
Tetra 58   487.648       
Tetra 59   521.041       
Tetra 60   521.844       
Tetra 61   489.881       
Tetra 62   490.685       
Tetra 63   508.359       
Tetra 64   457.974       
Tetra 65   507.055       
Tetra 66   494.765       
Tetra 67   502.756       
Tetra 68   502.476       
Tetra 69   503.090       
Tetra 70   489.917       
Tetra 71   509.905       
Tetra 72   424.345       
Tetra 73   425.645       
Tetra 74   426.387       
Tetra 75   425.782       
Tetra 76   424.999       
Tetra 77   459.578       
Tetra 78   448.410       
Tetra 79   448.986       
Tetra 80   488.990       
Tetra 81   460.066       
Tetra 82   478.287       
Tetra 83   467.505       
Tetra 84   466.841       
Tetra 85   449.350       
Tetra 86   466.249       
Tetra 87   473.409       
Tetra 88   492.116       
Tetra 89   492.111       
Tetra 90   491.843       
Tetra 91   492.394       
Tetra 92   462.385       
Tetra 93   481.019       
Total Volume: 42756.0

Step 187    Volume
---------------------------
Tetra 1    329.406       
Tetra 2    329.464       
Tetra 3    293.777       
Tetra 4    293.828       
Tetra 5    326.303       
Tetra 6    326.360       
Tetra 7    306.848       
Tetra 8    338.398       
Tetra 9    306.733       
Tetra 10   338.271       
Tetra 11   307.859       
Tetra 12   339.504       
Tetra 13   521.381       
Tetra 14   490.340       
Tetra 15   491.885       
Tetra 16   452.500       
Tetra 17   527.654       
Tetra 18   453.368       
Tetra 19   528.961       
Tetra 20   527.987       
Tetra 21   496.189       
Tetra 22   444.320       
Tetra 23   445.094       
Tetra 24   519.301       
Tetra 25   517.609       
Tetra 26   519.196       
Tetra 27   497.753       
Tetra 28   498.089       
Tetra 29   498.039       
Tetra 30   506.328       
Tetra 31   486.762       
Tetra 32   486.713       
Tetra 33   485.818       
Tetra 34   532.166       
Tetra 35   520.806       
Tetra 36   501.392       
Tetra 37   503.937       
Tetra 38   499.710       
Tetra 39   493.220       
Tetra 40   475.568       
Tetra 41   514.023       
Tetra 42   534.234       
Tetra 43   501.564       
Tetra 44   521.389       
Tetra 45   522.935       
Tetra 46   522.830       
Tetra 47   508.415       
Tetra 48   509.924       
Tetra 49   490.816       
Tetra 50   549.620       
Tetra 51   529.993       
Tetra 52   516.513       
Tetra 53   517.361       
Tetra 54   538.471       
Tetra 55   518.395       
Tetra 56   472.787       
Tetra 57   461.087       
Tetra 58   504.156       
Tetra 59   538.679       
Tetra 60   539.509       
Tetra 61   506.464       
Tetra 62   507.295       
Tetra 63   525.568       
Tetra 64   473.477       
Tetra 65   524.220       
Tetra 66   511.513       
Tetra 67   519.774       
Tetra 68   519.486       
Tetra 69   520.120       
Tetra 70   506.501       
Tetra 71   527.166       
Tetra 72   438.709       
Tetra 73   440.054       
Tetra 74   440.821       
Tetra 75   440.195       
Tetra 76   439.385       
Tetra 77   475.135       
Tetra 78   463.590       
Tetra 79   464.185       
Tetra 80   505.543       
Tetra 81   475.640       
Tetra 82   494.478       
Tetra 83   483.331       
Tetra 84   482.644       
Tetra 85   464.561       
Tetra 86   482.033       
Tetra 87   489.434       
Tetra 88   508.775       
Tetra 89   508.770       
Tetra 90   508.492       
Tetra 91   509.062       
Tetra 92   478.038       
Tetra 93   497.302       
Total Volume: 44203.3

Step 188    Volume
---------------------------
Tetra 1    340.557       
Tetra 2    340.616       
Tetra 3    303.721       
Tetra 4    303.774       
Tetra 5    337.349       
Tetra 6    337.408       
Tetra 7    317.235       
Tetra 8    349.853       
Tetra 9    317.116       
Tetra 10   349.722       
Tetra 11   318.280       
Tetra 12   350.997       
Tetra 13   539.030       
Tetra 14   506.938       
Tetra 15   508.536       
Tetra 16   467.818       
Tetra 17   545.515       
Tetra 18   468.715       
Tetra 19   546.867       
Tetra 20   545.860       
Tetra 21   512.985       
Tetra 22   459.361       
Tetra 23   460.161       
Tetra 24   536.880       
Tetra 25   535.131       
Tetra 26   536.772       
Tetra 27   514.602       
Tetra 28   514.949       
Tetra 29   514.898       
Tetra 30   523.468       
Tetra 31   503.239       
Tetra 32   503.189       
Tetra 33   502.263       
Tetra 34   550.180       
Tetra 35   538.436       
Tetra 36   518.365       
Tetra 37   520.996       
Tetra 38   516.626       
Tetra 39   509.916       
Tetra 40   491.667       
Tetra 41   531.423       
Tetra 42   552.318       
Tetra 43   518.542       
Tetra 44   539.038       
Tetra 45   540.637       
Tetra 46   540.528       
Tetra 47   525.626       
Tetra 48   527.185       
Tetra 49   507.431       
Tetra 50   568.225       
Tetra 51   547.934       
Tetra 52   533.998       
Tetra 53   534.874       
Tetra 54   556.699       
Tetra 55   535.943       
Tetra 56   488.791       
Tetra 57   476.695       
Tetra 58   521.222       
Tetra 59   556.913       
Tetra 60   557.772       
Tetra 61   523.608       
Tetra 62   524.467       
Tetra 63   543.359       
Tetra 64   489.505       
Tetra 65   541.965       
Tetra 66   528.828       
Tetra 67   537.369       
Tetra 68   537.071       
Tetra 69   537.726       
Tetra 70   523.647       
Tetra 71   545.011       
Tetra 72   453.560       
Tetra 73   454.950       
Tetra 74   455.743       
Tetra 75   455.096       
Tetra 76   454.259       
Tetra 77   491.219       
Tetra 78   479.283       
Tetra 79   479.898       
Tetra 80   522.656       
Tetra 81   491.740       
Tetra 82   511.217       
Tetra 83   499.692       
Tetra 84   498.982       
Tetra 85   480.287       
Tetra 86   498.350       
Tetra 87   506.002       
Tetra 88   525.997       
Tetra 89   525.992       
Tetra 90   525.705       
Tetra 91   526.294       
Tetra 92   494.220       
Tetra 93   514.136       
Total Volume: 45699.6

Step 189    Volume
---------------------------
Tetra 1    352.085       
Tetra 2    352.147       
Tetra 3    314.003       
Tetra 4    314.058       
Tetra 5    348.769       
Tetra 6    348.829       
Tetra 7    327.974       
Tetra 8    361.696       
Tetra 9    327.851       
Tetra 10   361.561       
Tetra 11   329.054       
Tetra 12   362.878       
Tetra 13   557.277       
Tetra 14   524.098       
Tetra 15   525.751       
Tetra 16   483.654       
Tetra 17   563.982       
Tetra 18   484.582       
Tetra 19   565.379       
Tetra 20   564.338       
Tetra 21   530.351       
Tetra 22   474.911       
Tetra 23   475.738       
Tetra 24   555.054       
Tetra 25   553.246       
Tetra 26   554.942       
Tetra 27   532.022       
Tetra 28   532.381       
Tetra 29   532.328       
Tetra 30   541.188       
Tetra 31   520.274       
Tetra 32   520.223       
Tetra 33   519.265       
Tetra 34   568.805       
Tetra 35   556.663       
Tetra 36   535.912       
Tetra 37   538.632       
Tetra 38   534.114       
Tetra 39   527.177       
Tetra 40   508.310       
Tetra 41   549.412       
Tetra 42   571.014       
Tetra 43   536.095       
Tetra 44   557.285       
Tetra 45   558.939       
Tetra 46   558.826       
Tetra 47   543.419       
Tetra 48   545.031       
Tetra 49   524.608       
Tetra 50   587.460       
Tetra 51   566.482       
Tetra 52   552.074       
Tetra 53   552.980       
Tetra 54   575.544       
Tetra 55   554.085       
Tetra 56   505.337       
Tetra 57   492.832       
Tetra 58   538.866       
Tetra 59   575.766       
Tetra 60   576.653       
Tetra 61   541.333       
Tetra 62   542.221       
Tetra 63   561.752       
Tetra 64   506.075       
Tetra 65   560.311       
Tetra 66   546.730       
Tetra 67   555.560       
Tetra 68   555.251       
Tetra 69   555.929       
Tetra 70   541.373       
Tetra 71   563.460       
Tetra 72   468.914       
Tetra 73   470.351       
Tetra 74   471.170       
Tetra 75   470.501       
Tetra 76   469.636       
Tetra 77   507.847       
Tetra 78   495.507       
Tetra 79   496.143       
Tetra 80   540.349       
Tetra 81   508.386       
Tetra 82   528.522       
Tetra 83   516.607       
Tetra 84   515.873       
Tetra 85   496.545       
Tetra 86   515.220       
Tetra 87   523.131       
Tetra 88   543.803       
Tetra 89   543.797       
Tetra 90   543.501       
Tetra 91   544.110       
Tetra 92   510.950       
Tetra 93   531.540       
Total Volume: 47246.6

Step 190    Volume
---------------------------
Tetra 1    364.004       
Tetra 2    364.067       
Tetra 3    324.632       
Tetra 4    324.689       
Tetra 5    360.575       
Tetra 6    360.637       
Tetra 7    339.076       
Tetra 8    373.939       
Tetra 9    338.949       
Tetra 10   373.800       
Tetra 11   340.193       
Tetra 12   375.162       
Tetra 13   576.141       
Tetra 14   541.840       
Tetra 15   543.548       
Tetra 16   500.026       
Tetra 17   583.073       
Tetra 18   500.985       
Tetra 19   584.517       
Tetra 20   583.442       
Tetra 21   548.304       
Tetra 22   490.987       
Tetra 23   491.842       
Tetra 24   573.843       
Tetra 25   571.974       
Tetra 26   573.728       
Tetra 27   550.032       
Tetra 28   550.403       
Tetra 29   550.348       
Tetra 30   559.508       
Tetra 31   537.886       
Tetra 32   537.833       
Tetra 33   536.843       
Tetra 34   588.059       
Tetra 35   575.506       
Tetra 36   554.053       
Tetra 37   556.866       
Tetra 38   552.194       
Tetra 39   545.023       
Tetra 40   525.517       
Tetra 41   568.010       
Tetra 42   590.344       
Tetra 43   554.243       
Tetra 44   576.150       
Tetra 45   577.859       
Tetra 46   577.743       
Tetra 47   561.814       
Tetra 48   563.481       
Tetra 49   542.366       
Tetra 50   607.346       
Tetra 51   585.658       
Tetra 52   570.763       
Tetra 53   571.699       
Tetra 54   595.027       
Tetra 55   572.842       
Tetra 56   522.443       
Tetra 57   509.515       
Tetra 58   557.107       
Tetra 59   595.256       
Tetra 60   596.174       
Tetra 61   559.657       
Tetra 62   560.576       
Tetra 63   580.768       
Tetra 64   523.206       
Tetra 65   579.278       
Tetra 66   565.237       
Tetra 67   574.366       
Tetra 68   574.047       
Tetra 69   574.748       
Tetra 70   559.699       
Tetra 71   582.534       
Tetra 72   484.787       
Tetra 73   486.273       
Tetra 74   487.120       
Tetra 75   486.428       
Tetra 76   485.534       
Tetra 77   525.038       
Tetra 78   512.280       
Tetra 79   512.938       
Tetra 80   558.640       
Tetra 81   525.596       
